experiment,sample_size,p_value
692,960,0.14874131335730567
693,35,0.8331458744336624
693,60,0.44113935192386267
693,110,0.8428810616898271
693,260,0.8604796714175352
693,960,0.5312814488577731
694,35,0.9964632358256149
694,60,0.9923279573562628
694,110,0.9026941016263821
694,260,0.9767968406486431
694,960,0.8795292591231378
695,35,0.8447593871064316
695,60,0.6260728402783037
695,110,0.9715006418179142
695,260,0.96071797938182
695,960,0.8145039844992553
696,35,0.6489571106022249
696,60,0.6795338917209308
696,110,0.6523499924059813
696,260,0.037544856216087455
696,960,0.33068106523618346
697,35,0.23155797076876428
697,60,0.5627028253732392
697,110,0.7479455345040882
697,260,0.6642120716145224
697,960,0.45658647326506263
698,35,0.6430269487509572
698,60,0.6404320457072386
698,110,0.21218271794618565
698,260,0.5540404829305257
698,960,0.5454402348726283
699,35,0.5321567628834325
699,60,0.833367043800609
699,110,0.5793991877168212
699,260,0.3218922466829136
699,960,0.8666774984465032
700,35,0.1377468154440084
700,60,0.15659245958845264
700,110,0.027904579146311566
700,260,0.35063234349723243
700,960,0.4108853556496195
701,35,0.2015964859856798
701,60,0.37825714529242904
701,110,0.160468403680283
701,260,0.13917257355125276
701,960,0.43039371865182674
702,35,0.8357018094273747
702,60,0.659065293388776
702,110,0.3513939610360145
702,260,0.38923182327349737
702,960,0.7805464281687386
703,35,0.17279056770329082
703,60,0.4123207650253554
703,110,0.13898012818420596
703,260,0.07841481575432832
703,960,0.23601705563109476
704,35,0.1462168849735969
704,60,0.2885778691189714
704,110,0.04949642862488387
704,260,0.008422354489976023
704,960,0.12653542296314027
705,35,0.7861382502225007
705,60,0.7160073168017735
705,110,0.4620392634982873
705,260,0.29922606249839234
705,960,0.14353805084228008
706,35,0.4184240129564265
706,60,0.6754423306706312
706,110,0.8503629590329267
706,260,0.6831956248437456
706,960,0.6802433500036487
707,35,0.7593142627523306
707,60,0.47020400545396196
707,110,0.24192702660862597
707,260,0.7060648904066694
707,960,0.6125286680531801
708,35,0.9228970869685034
708,60,0.7254723410101543
708,110,0.33108693276699297
708,260,0.03020809824060492
708,960,0.024320588581669425
709,35,0.17385375596516994
709,60,0.3814037299223141
709,110,0.4292387170656579
709,260,0.44919799699465063
709,960,0.5530973889811354
710,35,0.005912991139305485
710,60,0.10597761140903121
710,110,0.478904432359477
710,260,0.20431300699992766
710,960,0.9589519958368335
711,35,0.8597016463870971
711,60,0.8466087963338702
711,110,0.3843325833441351
711,260,0.27568725267333916
711,960,0.0278810064270157
712,35,0.743525956475303
712,60,0.9616214059200465
712,110,0.8974790023527421
712,260,0.7345521722291084
712,960,0.9132765056241605
713,35,0.5159703774514222
713,60,0.4323286685897295
713,110,0.6056050553502934
713,260,0.11305119511137976
713,960,0.7304083428813432
714,35,0.472434985068524
714,60,0.6229200831766167
714,110,0.3092822298049727
714,260,0.8185585324874489
714,960,0.8153178397794454
715,35,0.06116589250500749
715,60,0.03990000275248419
715,110,0.5232273796349166
715,260,0.10303009758771349
715,960,0.24746849152569428
716,35,0.4753807020337413
716,60,0.1632019512227691
716,110,0.47861600871749155
716,260,0.15029571684275309
716,960,0.6475470545513835
717,35,0.0643841094108526
717,60,0.2630821538304401
717,110,0.36123272329463263
717,260,0.5588679166458242
717,960,0.19261098855267372
718,35,0.6360310342678044
718,60,0.24134063021297253
718,110,0.34183808361360546
718,260,0.6006399066170796
718,960,0.8479487709660067
719,35,0.9524982225928282
719,60,0.9888648399980873
719,110,0.6935570213267719
719,260,0.25113049887876904
719,960,0.08389796519768414
720,35,0.45615113302357396
720,60,0.31995891743857496
720,110,0.3112838915433629
720,260,0.19944730663868276
720,960,0.46834672476774114
721,35,0.5199170970269461
721,60,0.42471069444905657
721,110,0.330792573369707
721,260,0.50431141723958
721,960,0.17272876860202463
722,35,0.45117631298162914
722,60,0.24150344055069295
722,110,0.628941144228584
722,260,0.8846214507795904
722,960,0.5490893152487415
723,35,0.6811710419017728
723,60,0.22477242561252647
723,110,0.2895363696087335
723,260,0.5331244717974544
723,960,0.30712461011843883
724,35,0.04690383986287547
724,60,0.02625320186962938
724,110,0.024189909909593185
724,260,0.03297072098646907
724,960,0.20668626949400964
725,35,0.8916070522370445
725,60,0.7816077473085464
725,110,0.4016567833252634
725,260,0.28556195787820554
725,960,0.5647571541969786
726,35,0.39747337716307846
726,60,0.7109361806799421
726,110,0.7848891961833557
726,260,0.9376791912937675
726,960,0.5945111683132467
727,35,0.15906628431591704
727,60,0.24682261398871402
727,110,0.22898402433266046
727,260,0.11483413629196369
727,960,0.2664049788592485
728,35,0.7669073806628599
728,60,0.6375182763681925
728,110,0.5431258732111761
728,260,0.8771499871371673
728,960,0.7936305870474657
729,35,0.5008314058686152
729,60,0.3332074883822469
729,110,0.24777603599304843
729,260,0.47882252237007794
729,960,0.17051761269421406
730,35,0.5215507745220502
730,60,0.5012348897713175
730,110,0.20864502642898386
730,260,0.7201738932556886
730,960,0.7018536634559913
731,35,0.3814526787525699
731,60,0.21233263965976362
731,110,0.2948875003573877
731,260,0.725019778916039
731,960,0.6772674136812596
732,35,0.6147247024486366
732,60,0.8121904070803161
732,110,0.5902849314297522
732,260,0.928382527572959
732,960,0.3930745903390598
733,35,0.19814616470017055
733,60,0.4918307551273241
733,110,0.8080342947658836
733,260,0.4685720753672947
733,960,0.8470637780734377
734,35,0.7231677614841672
734,60,0.3434447182734095
734,110,0.3297465147306692
734,260,0.8228533612446353
734,960,0.9330622904137175
735,35,0.9793004599134463
735,60,0.9702332084973904
735,110,0.6179594789321782
735,260,0.8311459011564721
735,960,0.984249252635493
736,35,0.5501137629744262
736,60,0.6855439367551741
736,110,0.7221798480380721
736,260,0.5490270903583353
736,960,0.8909222575932725
737,35,0.17488949594659065
737,60,0.3010573866487857
737,110,0.31416216759643967
737,260,0.6986173737281037
737,960,0.4010991807936388
738,35,0.9370150483537502
738,60,0.9329411656049623
738,110,0.9274816721715575
738,260,0.8514857276552781
738,960,0.9194704817707511
739,35,0.9667819805486784
739,60,0.9234053036927214
739,110,0.9044445553647187
739,260,0.21828851670044952
739,960,0.20816327608303697
740,35,0.10551043111421893
740,60,0.03997543955211854
740,110,0.23121328746271635
740,260,0.871785321856194
740,960,0.6470195890629016
741,35,0.8675956001815796
741,60,0.9943765625365144
741,110,0.9887151767298861
741,260,0.9831254945699568
741,960,0.8992787161998241
742,35,0.7477144895910132
742,60,0.7558158506114303
742,110,0.35474461411692504
742,260,0.5592578397322006
742,960,0.8207460310716687
743,35,0.6015824249958667
743,60,0.7431402544567113
743,110,0.7842303720225604
743,260,0.6491804178787868
743,960,0.3834346621449335
744,35,0.03871660129377993
744,60,0.04252664388208818
744,110,0.053642491068200536
744,260,0.1730320486937707
744,960,0.9209579422553162
745,35,0.8312137526868948
745,60,0.7873943130682063
745,110,0.7588332665354525
745,260,0.7966107016425088
745,960,0.793775666389416
746,35,0.8091572482053012
746,60,0.9116671411027102
746,110,0.5030020439901028
746,260,0.4044615811857456
746,960,0.260961294757317
747,35,0.2083071523592273
747,60,0.04563920928199998
747,110,0.2196807036100542
747,260,0.32844220954268694
747,960,0.6021320041239182
748,35,0.6304163993035594
748,60,0.39446892257827726
748,110,0.8420183449975429
748,260,0.1042288484859469
748,960,0.21628308491204767
749,35,0.4116834937503039
749,60,0.26322482042502815
749,110,0.2577488151301343
749,260,0.4533728041182623
749,960,0.08714485700941567
750,35,0.5657417598762533
750,60,0.8682422767542732
750,110,0.6974914008048665
750,260,0.3471464795903906
750,960,0.015923491300119063
751,35,0.2789771332699743
751,60,0.050096473219000924
751,110,0.1826976450202431
751,260,0.6716479707595617
751,960,0.5499004638202927
752,35,0.7741915241087328
752,60,0.9872284142771752
752,110,0.9064859615915644
752,260,0.8237210508463557
752,960,0.8565009573813849
753,35,0.46050833873560765
753,60,0.3629019444860013
753,110,0.49971479036185223
753,260,0.4779719422945509
753,960,0.6046082242633636
754,35,0.6936029403554274
754,60,0.7843024613363165
754,110,0.6895658679931225
754,260,0.6742845887447336
754,960,0.8700716221010344
755,35,0.015251000334982251
755,60,0.008405468525615023
755,110,0.09294197845576321
755,260,0.2428528427477024
755,960,0.5796521124976172
756,35,0.7733909329658509
756,60,0.6924931376598427
756,110,0.6387186289333965
756,260,0.3096955004700922
756,960,0.18370656997802637
757,35,0.7851141309842047
757,60,0.7951557391941582
757,110,0.39207428202426087
757,260,0.3203275716901154
757,960,0.27183155642993256
758,35,0.19538123408904623
758,60,0.5053682770690007
758,110,0.533042386810166
758,260,0.8856158818679253
758,960,0.5694926446616203
759,35,0.16469685276007262
759,60,0.3580586850622518
759,110,0.3701706027180921
759,260,0.462226128699347
759,960,0.4844664060090975
760,35,0.4447437653305749
760,60,0.612809750268341
760,110,0.604579013386364
760,260,0.10803804937270044
760,960,0.6330976495000677
761,35,0.37977355282494907
761,60,0.34172724703235857
761,110,0.19684592328716205
761,260,0.3702547904035866
761,960,0.11715159596842141
762,35,0.5087816770187952
762,60,0.5905619150230157
762,110,0.9017831334110771
762,260,0.996773373363232
762,960,0.7377675544765563
763,35,0.8770261256954734
763,60,0.98778771963985
763,110,0.9686647955231076
763,260,0.9365159336483457
763,960,0.7020083733462488
764,35,0.284041899999627
764,60,0.3739618420415618
764,110,0.4379664772191293
764,260,0.7451333537795762
764,960,0.7045520998768215
765,35,0.09145424120350198
765,60,0.09397008827079374
765,110,0.030538978016395633
765,260,0.1634862454851012
765,960,0.34352126172628217
766,35,0.08056742698810702
766,60,0.5312515048396725
766,110,0.5736262764783339
766,260,0.7167884486719673
766,960,0.5205682690932731
767,35,0.5510072828965253
767,60,0.4917530753113993
767,110,0.659366650100664
767,260,0.9211723623105892
767,960,0.5076798655087957
768,35,0.13628139257622435
768,60,0.09901632954718619
768,110,0.055909086040606897
768,260,0.0015334064598493062
768,960,0.003987390086852729
769,35,0.273676306965674
769,60,0.5106425682304829
769,110,0.7070079757653157
769,260,0.4960998757727733
769,960,0.9810104571941942
770,35,0.2138770833415422
770,60,0.15349356712508203
770,110,0.30102879611388633
770,260,0.8273660207857336
770,960,0.3130073322642306
771,35,0.7375971711970508
771,60,0.5934392767210694
771,110,0.34734801567034423
771,260,0.41125227731460706
771,960,0.6284618733459618
772,35,0.384010809667595
772,60,0.5299642324059456
772,110,0.12089889406024916
772,260,0.4962505585277292
772,960,0.005181812524931331
773,35,0.09205499512590465
773,60,0.08332093029750992
773,110,0.11141319540280484
773,260,0.06870402696135093
773,960,0.5461896371859692
774,35,0.11352661954414002
774,60,0.5443332777063379
774,110,0.6373163725467833
774,260,0.5437314978835475
774,960,0.49062015341770154
775,35,0.5430687019159831
775,60,0.586192047759577
775,110,0.5399546915911811
775,260,0.07804185325377783
775,960,0.08774648288870728
776,35,0.5826698670572779
776,60,0.690482638680479
776,110,0.3295940126804692
776,260,0.6787994526671828
776,960,0.6026322431385774
777,35,0.42772656542670867
777,60,0.7223815900495958
777,110,0.5413489640305724
777,260,0.2573864889105985
777,960,0.29910093549511135
778,35,0.5235520040769363
778,60,0.7165662744785332
778,110,0.9525195485176223
778,260,0.7664718883008728
778,960,0.17574095622085756
779,35,0.13996733863864402
779,60,0.06954430286943589
779,110,0.04832546826029681
779,260,0.2535715300495557
779,960,0.12776913578755747
780,35,0.8875555151882074
780,60,0.3979537183670567
780,110,0.4529171461982256
780,260,0.1498586667399281
780,960,0.5549531269296926
781,35,0.6127114471656896
781,60,0.844178721079562
781,110,0.8625502294674148
781,260,0.7104692174271443
781,960,0.780525449107655
782,35,0.6055071122903044
782,60,0.6623839073214144
782,110,0.7645918463553885
782,260,0.8297040645531759
782,960,0.6809790378649857
783,35,0.6574923799254548
783,60,0.6781614999599349
783,110,0.9246411962519625
783,260,0.8058888176715779
783,960,0.9565465660902928
784,35,0.16238656888284414
784,60,0.19005819669441365
784,110,0.20817862395245645
784,260,0.4065126109619488
784,960,0.13058216087452476
785,35,0.244008615797564
785,60,0.606270914634901
785,110,0.4673695918352907
785,260,0.09966203111706438
785,960,0.27386924917704514
786,35,0.763095118880315
786,60,0.7627066603225549
786,110,0.888751920642638
786,260,0.7422525205915173
786,960,0.6233505385275213
787,35,0.8092960379824585
787,60,0.9162976092833763
787,110,0.9599151036454021
787,260,0.8664020752405175
787,960,0.6743478614783511
788,35,0.8648493852796607
788,60,0.7091352745368475
788,110,0.6424125007813813
788,260,0.6848780096366922
788,960,0.3355453474218314
789,35,0.17311643407010713
789,60,0.05451389304446847
789,110,0.2671574290139921
789,260,0.8846705921422697
789,960,0.6939910832470726
790,35,0.9899987350297397
790,60,0.9961984588212531
790,110,0.998876911439671
790,260,0.9845146686635612
790,960,0.7710472422616459
791,35,0.8621634961451173
791,60,0.9383976011470712
791,110,0.9197986216094058
791,260,0.982651726347027
791,960,0.887447628575202
792,35,0.4667319076083498
792,60,0.9169842909806902
792,110,0.8987483458579366
792,260,0.35422789520409453
792,960,0.44270308073183373
793,35,0.6033543838159025
793,60,0.5482223643009856
793,110,0.8672155436996443
793,260,0.9606187296242914
793,960,0.4516714866136395
794,35,0.7175216817007899
794,60,0.5357699528978466
794,110,0.9023037290323549
794,260,0.9809171403740191
794,960,0.9369926428198809
795,35,0.9895466335851957
795,60,0.9712701193595396
795,110,0.9872972606827735
795,260,0.7509446051550277
795,960,0.743003842353884
796,35,0.26869648758997766
796,60,0.5741744081519435
796,110,0.6869307500965701
796,260,0.4387195548379575
796,960,0.2351347674686386
797,35,0.6067058742909196
797,60,0.63299121582355
797,110,0.8839641347772722
797,260,0.8833533599100678
797,960,0.3890101395958712
798,35,0.3849355444407104
798,60,0.542789818727794
798,110,0.8184828428706667
798,260,0.7844017450694041
798,960,0.8303341306609766
799,35,0.8930893386159523
799,60,0.9066240604256179
799,110,0.5199812698756491
799,260,0.030191081194777997
799,960,0.9450110254136941
800,35,0.17076447957944613
800,60,0.231303401188868
800,110,0.11929671087579082
800,260,0.017332673863580766
800,960,0.16660282807031151
801,35,0.8439578196058022
801,60,0.9461780644088165
801,110,0.8603082073519345
801,260,0.8257308370163308
801,960,0.7481617187899471
802,35,0.6651061700676828
802,60,0.47216007435570595
802,110,0.2794203434597188
802,260,0.3201314643168131
802,960,0.0567437729459551
803,35,0.15210801246958658
803,60,0.3842583212014896
803,110,0.22826724220728628
803,260,0.7483106096715639
803,960,0.8070485579282953
804,35,0.4823818145157406
804,60,0.5284548986969435
804,110,0.27456539799067625
804,260,0.09609620617026028
804,960,0.7530399990238226
805,35,0.43885036527424726
805,60,0.6244585742373677
805,110,0.800170144988127
805,260,0.910390164283837
805,960,0.16231711977474295
806,35,0.24057609869358815
806,60,0.5296986978722958
806,110,0.7860311666146503
806,260,0.8040193675544864
806,960,0.12198704759539503
807,35,0.855977433646545
807,60,0.8093210349465207
807,110,0.6729861386845719
807,260,0.46995870092662084
807,960,0.7210053803326011
808,35,0.33863107671149784
808,60,0.8592714025184304
808,110,0.8693533634174873
808,260,0.8560608725818583
808,960,0.7436304004820481
809,35,0.3206586671220715
809,60,0.1912115093128674
809,110,0.08761906699443854
809,260,0.0638526814945304
809,960,0.1953993687568228
810,35,0.18913077680935453
810,60,0.5135891014789122
810,110,0.8800500212088077
810,260,0.8532117698380881
810,960,0.13249569454428503
811,35,0.7871860117571543
811,60,0.7940393858276142
811,110,0.90016076081401
