"sample_id","replicate","diameter"
1,255,24.13
1,255,7.62
1,255,40.64
1,255,99.06
1,255,10.16
1,255,7.62
1,255,7.62
1,255,7.62
1,255,19.05
1,255,53.975
1,256,40.64
1,256,7.62
1,256,8.89
1,256,10.16
1,256,15.24
1,256,7.62
1,256,30.48
1,256,40.64
1,256,81.28
1,256,55.88
1,256,22.86
1,256,15.24
1,256,10.16
1,256,7.62
1,256,7.62
1,256,55.88
1,256,50.8
1,256,15.24
1,256,24.13
1,256,55.88
1,256,99.06
1,256,7.62
1,256,33.02
1,256,7.62
1,256,7.62
1,256,40.64
1,256,10.16
1,256,81.28
1,256,7.62
1,256,50.8
1,257,7.62
1,257,50.8
1,257,53.975
1,257,7.62
1,257,55.88
1,257,33.02
1,257,8.89
1,257,15.24
1,257,24.13
1,257,7.62
1,257,7.62
1,257,40.64
1,257,46.355
1,257,7.62
1,257,7.62
1,257,40.64
1,257,44.45
1,257,22.86
1,257,7.62
1,257,30.48
1,257,10.16
1,257,7.62
1,257,10.16
1,257,35.56
1,257,81.28
1,257,7.62
1,257,99.06
1,257,44.45
1,257,81.28
1,257,24.13
1,258,35.56
1,258,55.88
1,258,10.16
1,258,22.86
1,258,33.02
1,258,99.06
1,258,35.56
1,258,99.06
1,258,24.13
1,258,7.62
1,258,35.56
1,258,55.88
1,258,33.02
1,258,63.5
1,258,30.48
1,258,99.06
1,258,53.975
1,258,10.16
1,258,10.16
1,258,30.48
1,258,40.64
1,258,50.8
1,258,35.56
1,258,99.06
1,258,8.89
1,258,10.16
1,258,44.45
1,258,33.02
1,258,7.62
1,258,10.16
1,259,15.24
1,259,7.62
1,259,35.56
1,259,7.62
1,259,45.72
1,259,40.64
1,259,19.05
1,259,7.62
1,259,33.02
1,259,40.64
1,259,53.975
1,259,33.02
1,259,22.86
1,259,7.62
1,259,22.86
1,259,19.05
1,259,63.5
1,259,10.16
1,259,8.89
1,259,35.56
1,259,46.355
1,259,7.62
1,259,40.64
1,259,81.28
1,259,7.62
1,259,46.355
1,259,35.56
1,259,40.64
1,259,7.62
1,259,33.02
1,260,33.02
1,260,33.02
1,260,8.89
1,260,33.02
1,260,50.8
1,260,7.62
1,260,35.56
1,260,33.02
1,260,40.64
1,260,35.56
1,260,53.975
1,260,10.16
1,260,27.94
1,260,24.13
1,260,10.16
1,260,24.13
1,260,35.56
1,260,7.62
1,260,8.89
1,260,81.28
1,260,63.5
1,260,63.5
1,260,10.16
1,260,10.16
1,260,30.48
1,260,7.62
1,260,35.56
1,260,7.62
1,260,19.05
1,260,33.02
1,261,10.16
1,261,44.45
1,261,7.62
1,261,33.02
1,261,24.13
1,261,7.62
1,261,45.72
1,261,30.48
1,261,40.64
1,261,33.02
1,261,7.62
1,261,7.62
1,261,50.8
1,261,63.5
1,261,7.62
1,261,44.45
1,261,35.56
1,261,15.24
1,261,7.62
1,261,63.5
1,261,35.56
1,261,15.24
1,261,44.45
1,261,40.64
1,261,99.06
1,261,44.45
1,261,7.62
1,261,33.02
1,261,30.48
1,261,33.02
1,262,33.02
1,262,24.13
1,262,33.02
1,262,33.02
1,262,35.56
1,262,35.56
1,262,55.88
1,262,24.13
1,262,7.62
1,262,63.5
1,262,45.72
1,262,8.89
1,262,63.5
1,262,44.45
1,262,40.64
1,262,19.05
1,262,40.64
1,262,40.64
1,262,40.64
1,262,22.86
1,262,44.45
1,262,44.45
1,262,22.86
1,262,46.355
1,262,33.02
1,262,15.24
1,262,33.02
1,262,46.355
1,262,44.45
1,262,7.62
1,263,8.89
1,263,19.05
1,263,7.62
1,263,53.975
1,263,63.5
1,263,7.62
1,263,35.56
1,263,45.72
1,263,46.355
1,263,24.13
1,263,53.975
1,263,7.62
1,263,63.5
1,263,35.56
1,263,33.02
1,263,44.45
1,263,7.62
1,263,40.64
1,263,81.28
1,263,19.05
1,263,24.13
1,263,33.02
1,263,27.94
1,263,63.5
1,263,7.62
1,263,27.94
1,263,7.62
1,263,7.62
1,263,15.24
1,263,7.62
1,264,7.62
1,264,46.355
1,264,33.02
1,264,10.16
1,264,7.62
1,264,99.06
1,264,8.89
1,264,27.94
1,264,15.24
1,264,7.62
1,264,7.62
1,264,10.16
1,264,7.62
1,264,99.06
1,264,8.89
1,264,35.56
1,264,45.72
1,264,44.45
1,264,22.86
1,264,45.72
1,264,15.24
1,264,35.56
1,264,7.62
1,264,7.62
1,264,40.64
1,264,15.24
1,264,7.62
1,264,22.86
1,264,33.02
1,264,63.5
1,265,40.64
1,265,33.02
1,265,33.02
1,265,8.89
1,265,33.02
1,265,19.05
1,265,50.8
1,265,40.64
1,265,33.02
1,265,7.62
1,265,33.02
1,265,35.56
1,265,7.62
1,265,45.72
1,265,7.62
1,265,99.06
1,265,10.16
1,265,40.64
1,265,8.89
1,265,81.28
1,265,63.5
1,265,10.16
1,265,30.48
1,265,15.24
1,265,81.28
1,265,7.62
1,265,8.89
1,265,46.355
1,265,63.5
1,265,33.02
1,266,35.56
1,266,30.48
1,266,81.28
1,266,50.8
1,266,81.28
1,266,50.8
1,266,7.62
1,266,55.88
1,266,44.45
1,266,35.56
1,266,53.975
1,266,46.355
1,266,40.64
1,266,10.16
1,266,7.62
1,266,33.02
1,266,27.94
1,266,33.02
1,266,8.89
1,266,24.13
1,266,22.86
1,266,55.88
1,266,63.5
1,266,15.24
1,266,35.56
1,266,33.02
1,266,35.56
1,266,7.62
1,266,15.24
1,266,53.975
1,267,10.16
1,267,15.24
1,267,24.13
1,267,27.94
1,267,7.62
1,267,35.56
1,267,8.89
1,267,40.64
1,267,35.56
1,267,15.24
1,267,50.8
1,267,33.02
1,267,50.8
1,267,50.8
1,267,7.62
1,267,33.02
1,267,40.64
1,267,45.72
1,267,81.28
1,267,53.975
1,267,33.02
1,267,45.72
1,267,46.355
1,267,30.48
1,267,22.86
1,267,7.62
1,267,81.28
1,267,53.975
1,267,33.02
1,267,40.64
1,268,45.72
1,268,19.05
1,268,30.48
1,268,24.13
1,268,27.94
1,268,81.28
1,268,63.5
1,268,40.64
1,268,99.06
1,268,22.86
1,268,24.13
1,268,10.16
1,268,35.56
1,268,19.05
1,268,50.8
1,268,44.45
1,268,46.355
1,268,7.62
1,268,15.24
1,268,55.88
1,268,10.16
1,268,50.8
1,268,22.86
1,268,53.975
1,268,53.975
1,268,40.64
1,268,10.16
1,268,27.94
1,268,27.94
1,268,53.975
1,269,30.48
1,269,22.86
1,269,27.94
1,269,27.94
1,269,7.62
1,269,22.86
1,269,8.89
1,269,7.62
1,269,53.975
1,269,10.16
1,269,7.62
1,269,7.62
1,269,7.62
1,269,53.975
1,269,15.24
1,269,8.89
1,269,40.64
1,269,33.02
1,269,45.72
1,269,15.24
1,269,40.64
1,269,35.56
1,269,33.02
1,269,24.13
1,269,15.24
1,269,7.62
1,269,33.02
1,269,19.05
1,269,7.62
1,269,30.48
1,270,55.88
1,270,40.64
1,270,7.62
1,270,30.48
1,270,10.16
1,270,55.88
1,270,27.94
1,270,10.16
1,270,40.64
1,270,53.975
1,270,63.5
1,270,33.02
1,270,50.8
1,270,7.62
1,270,44.45
1,270,10.16
1,270,7.62
1,270,7.62
1,270,7.62
1,270,33.02
1,270,7.62
1,270,44.45
1,270,46.355
1,270,53.975
1,270,24.13
1,270,19.05
1,270,63.5
1,270,7.62
1,270,33.02
1,270,46.355
1,271,33.02
1,271,63.5
1,271,55.88
1,271,7.62
1,271,19.05
1,271,33.02
1,271,46.355
1,271,33.02
1,271,10.16
1,271,35.56
1,271,40.64
1,271,7.62
1,271,22.86
1,271,7.62
1,271,10.16
1,271,22.86
1,271,10.16
1,271,33.02
1,271,19.05
1,271,35.56
1,271,81.28
1,271,45.72
1,271,15.24
1,271,7.62
1,271,35.56
1,271,45.72
1,271,55.88
1,271,7.62
1,271,35.56
1,271,7.62
1,272,55.88
1,272,7.62
1,272,40.64
1,272,7.62
1,272,99.06
1,272,40.64
1,272,24.13
1,272,40.64
1,272,46.355
1,272,27.94
1,272,40.64
1,272,7.62
1,272,40.64
1,272,53.975
1,272,99.06
1,272,33.02
1,272,22.86
1,272,10.16
1,272,81.28
1,272,81.28
1,272,10.16
1,272,30.48
1,272,81.28
1,272,63.5
1,272,55.88
1,272,27.94
1,272,81.28
1,272,7.62
1,272,27.94
1,272,45.72
1,273,7.62
1,273,40.64
1,273,45.72
1,273,22.86
1,273,81.28
1,273,35.56
1,273,15.24
1,273,10.16
1,273,7.62
1,273,7.62
1,273,27.94
1,273,24.13
1,273,35.56
1,273,50.8
1,273,46.355
1,273,7.62
1,273,33.02
1,273,50.8
1,273,55.88
1,273,19.05
1,273,33.02
1,273,7.62
1,273,46.355
1,273,10.16
1,273,30.48
1,273,33.02
1,273,10.16
1,273,44.45
1,273,40.64
1,273,99.06
1,274,8.89
1,274,10.16
1,274,7.62
1,274,33.02
1,274,24.13
1,274,7.62
1,274,15.24
1,274,35.56
1,274,33.02
1,274,10.16
1,274,55.88
1,274,81.28
1,274,7.62
1,274,15.24
1,274,40.64
1,274,27.94
1,274,44.45
1,274,99.06
1,274,40.64
1,274,15.24
1,274,40.64
1,274,81.28
1,274,40.64
1,274,35.56
1,274,10.16
1,274,22.86
1,274,10.16
1,274,81.28
1,274,7.62
1,274,7.62
1,275,63.5
1,275,50.8
1,275,33.02
1,275,15.24
1,275,7.62
1,275,33.02
1,275,55.88
1,275,40.64
1,275,10.16
1,275,22.86
1,275,15.24
1,275,33.02
1,275,81.28
1,275,46.355
1,275,15.24
1,275,53.975
1,275,35.56
1,275,50.8
1,275,10.16
1,275,40.64
1,275,22.86
1,275,55.88
1,275,40.64
1,275,99.06
1,275,35.56
1,275,22.86
1,275,63.5
1,275,33.02
1,275,40.64
1,275,63.5
1,276,7.62
1,276,10.16
1,276,27.94
1,276,44.45
1,276,30.48
1,276,81.28
1,276,81.28
1,276,44.45
1,276,45.72
1,276,40.64
1,276,8.89
1,276,8.89
1,276,22.86
1,276,35.56
1,276,53.975
1,276,7.62
1,276,19.05
1,276,40.64
1,276,24.13
1,276,40.64
1,276,46.355
1,276,55.88
1,276,7.62
1,276,24.13
1,276,7.62
1,276,7.62
1,276,55.88
1,276,81.28
1,276,50.8
1,276,33.02
1,277,35.56
1,277,10.16
1,277,63.5
1,277,24.13
1,277,22.86
1,277,99.06
1,277,7.62
1,277,30.48
1,277,40.64
1,277,99.06
1,277,19.05
1,277,19.05
1,277,7.62
1,277,40.64
1,277,19.05
1,277,53.975
1,277,46.355
1,277,15.24
1,277,7.62
1,277,7.62
1,277,22.86
1,277,46.355
1,277,50.8
1,277,99.06
1,277,27.94
1,277,10.16
1,277,30.48
1,277,33.02
1,277,7.62
1,277,40.64
1,278,40.64
1,278,33.02
1,278,7.62
1,278,24.13
1,278,35.56
1,278,40.64
1,278,7.62
1,278,7.62
1,278,7.62
1,278,81.28
1,278,7.62
1,278,22.86
1,278,44.45
1,278,7.62
1,278,7.62
1,278,35.56
1,278,35.56
1,278,7.62
1,278,33.02
1,278,7.62
1,278,44.45
1,278,50.8
1,278,40.64
1,278,19.05
1,278,7.62
1,278,15.24
1,278,22.86
1,278,15.24
1,278,10.16
1,278,19.05
1,279,40.64
1,279,35.56
1,279,22.86
1,279,10.16
1,279,33.02
1,279,46.355
1,279,45.72
1,279,7.62
1,279,46.355
1,279,81.28
1,279,81.28
1,279,50.8
1,279,10.16
1,279,45.72
1,279,46.355
1,279,33.02
1,279,7.62
1,279,8.89
1,279,55.88
1,279,10.16
1,279,35.56
1,279,33.02
1,279,10.16
1,279,24.13
1,279,33.02
1,279,24.13
1,279,22.86
1,279,24.13
1,279,7.62
1,279,45.72
1,280,44.45
1,280,99.06
1,280,33.02
1,280,46.355
1,280,40.64
1,280,40.64
1,280,45.72
1,280,24.13
1,280,44.45
1,280,40.64
1,280,30.48
1,280,30.48
1,280,27.94
1,280,22.86
1,280,30.48
1,280,33.02
1,280,63.5
1,280,35.56
1,280,30.48
1,280,81.28
1,280,7.62
1,280,15.24
1,280,81.28
1,280,46.355
1,280,55.88
1,280,10.16
1,280,22.86
1,280,30.48
1,280,55.88
1,280,22.86
1,281,33.02
1,281,33.02
1,281,55.88
1,281,10.16
1,281,15.24
1,281,35.56
1,281,46.355
1,281,45.72
1,281,46.355
1,281,27.94
1,281,19.05
1,281,35.56
1,281,33.02
1,281,7.62
1,281,10.16
1,281,33.02
1,281,63.5
1,281,33.02
1,281,8.89
1,281,33.02
1,281,7.62
1,281,81.28
1,281,7.62
1,281,33.02
1,281,10.16
1,281,24.13
1,281,10.16
1,281,7.62
1,281,19.05
1,281,33.02
1,282,53.975
1,282,63.5
1,282,19.05
1,282,7.62
1,282,40.64
1,282,33.02
1,282,15.24
1,282,33.02
1,282,15.24
1,282,7.62
1,282,7.62
1,282,46.355
1,282,10.16
1,282,7.62
1,282,53.975
1,282,35.56
1,282,22.86
1,282,35.56
1,282,7.62
1,282,45.72
1,282,50.8
1,282,53.975
1,282,7.62
1,282,55.88
1,282,7.62
1,282,63.5
1,282,40.64
1,282,7.62
1,282,15.24
1,282,81.28
1,283,63.5
1,283,33.02
1,283,8.89
1,283,55.88
1,283,99.06
1,283,10.16
1,283,45.72
1,283,19.05
1,283,7.62
1,283,44.45
1,283,99.06
1,283,35.56
1,283,50.8
1,283,7.62
1,283,33.02
1,283,7.62
1,283,63.5
1,283,7.62
1,283,55.88
1,283,46.355
1,283,22.86
1,283,45.72
1,283,30.48
1,283,7.62
1,283,53.975
1,283,33.02
1,283,46.355
1,283,7.62
1,283,30.48
1,283,15.24
1,284,40.64
1,284,99.06
1,284,35.56
1,284,63.5
1,284,30.48
1,284,19.05
1,284,81.28
1,284,22.86
1,284,19.05
1,284,55.88
1,284,30.48
1,284,22.86
1,284,19.05
1,284,22.86
1,284,44.45
1,284,15.24
1,284,15.24
1,284,19.05
1,284,19.05
1,284,46.355
1,284,7.62
1,284,50.8
1,284,15.24
1,284,7.62
1,284,7.62
1,284,10.16
1,284,81.28
1,284,7.62
1,284,55.88
1,284,46.355
1,285,27.94
1,285,55.88
1,285,81.28
1,285,7.62
1,285,63.5
1,285,63.5
1,285,44.45
1,285,45.72
1,285,7.62
1,285,81.28
1,285,63.5
1,285,33.02
1,285,10.16
1,285,55.88
1,285,50.8
1,285,53.975
1,285,8.89
1,285,33.02
1,285,7.62
1,285,30.48
1,285,35.56
1,285,35.56
1,285,40.64
1,285,46.355
1,285,10.16
1,285,7.62
1,285,10.16
1,285,22.86
1,285,40.64
1,285,7.62
1,286,7.62
1,286,99.06
1,286,7.62
1,286,33.02
1,286,27.94
1,286,24.13
1,286,55.88
1,286,40.64
1,286,7.62
1,286,46.355
1,286,35.56
1,286,7.62
1,286,33.02
1,286,40.64
1,286,35.56
1,286,15.24
1,286,8.89
1,286,40.64
1,286,53.975
1,286,33.02
1,286,55.88
1,286,27.94
1,286,10.16
1,286,40.64
1,286,7.62
1,286,24.13
1,286,63.5
1,286,19.05
1,286,35.56
1,286,53.975
1,287,7.62
1,287,40.64
1,287,45.72
1,287,19.05
1,287,7.62
1,287,63.5
1,287,7.62
1,287,7.62
1,287,33.02
1,287,40.64
1,287,33.02
1,287,99.06
1,287,40.64
1,287,99.06
1,287,8.89
1,287,63.5
1,287,63.5
1,287,53.975
1,287,81.28
1,287,7.62
1,287,7.62
1,287,7.62
1,287,33.02
1,287,45.72
1,287,63.5
1,287,45.72
1,287,44.45
1,287,24.13
1,287,44.45
1,287,40.64
1,288,81.28
1,288,35.56
1,288,44.45
1,288,35.56
1,288,45.72
1,288,35.56
1,288,22.86
1,288,15.24
1,288,8.89
1,288,7.62
1,288,63.5
1,288,22.86
1,288,7.62
1,288,53.975
1,288,33.02
1,288,35.56
1,288,55.88
1,288,55.88
1,288,19.05
1,288,33.02
1,288,7.62
1,288,33.02
1,288,19.05
1,288,33.02
1,288,7.62
1,288,55.88
1,288,99.06
1,288,35.56
1,288,7.62
1,288,50.8
1,289,7.62
1,289,10.16
1,289,7.62
1,289,8.89
1,289,53.975
1,289,99.06
1,289,53.975
1,289,99.06
1,289,63.5
1,289,24.13
1,289,40.64
1,289,63.5
1,289,46.355
1,289,40.64
1,289,30.48
1,289,63.5
1,289,44.45
1,289,22.86
1,289,7.62
1,289,35.56
1,289,10.16
1,289,10.16
1,289,7.62
1,289,55.88
1,289,81.28
1,289,44.45
1,289,40.64
1,289,35.56
1,289,44.45
1,289,15.24
1,290,33.02
1,290,44.45
1,290,99.06
1,290,8.89
1,290,7.62
1,290,35.56
1,290,15.24
1,290,19.05
1,290,10.16
1,290,22.86
1,290,24.13
1,290,33.02
1,290,99.06
1,290,35.56
1,290,35.56
1,290,33.02
1,290,33.02
1,290,15.24
1,290,15.24
1,290,99.06
1,290,46.355
1,290,44.45
1,290,22.86
1,290,7.62
1,290,7.62
1,290,15.24
1,290,50.8
1,290,24.13
1,290,22.86
1,290,30.48
1,291,7.62
1,291,7.62
1,291,30.48
1,291,50.8
1,291,40.64
1,291,19.05
1,291,63.5
1,291,44.45
1,291,24.13
1,291,55.88
1,291,7.62
1,291,44.45
1,291,63.5
1,291,81.28
1,291,33.02
1,291,35.56
1,291,8.89
1,291,24.13
1,291,30.48
1,291,33.02
1,291,35.56
1,291,45.72
1,291,53.975
1,291,7.62
1,291,10.16
1,291,7.62
1,291,30.48
1,291,35.56
1,291,45.72
1,291,55.88
1,292,33.02
1,292,10.16
1,292,35.56
1,292,35.56
1,292,55.88
1,292,7.62
1,292,99.06
1,292,15.24
1,292,7.62
1,292,33.02
1,292,33.02
1,292,22.86
1,292,55.88
1,292,46.355
1,292,45.72
1,292,7.62
1,292,63.5
1,292,45.72
1,292,15.24
1,292,45.72
1,292,63.5
1,292,15.24
1,292,33.02
1,292,33.02
1,292,7.62
1,292,46.355
1,292,7.62
1,292,63.5
1,292,55.88
1,292,40.64
1,293,33.02
1,293,19.05
1,293,33.02
1,293,24.13
1,293,33.02
1,293,33.02
1,293,53.975
1,293,7.62
1,293,99.06
1,293,33.02
1,293,44.45
1,293,35.56
1,293,24.13
1,293,99.06
1,293,33.02
1,293,7.62
1,293,7.62
1,293,15.24
1,293,44.45
1,293,33.02
1,293,7.62
1,293,81.28
1,293,19.05
1,293,8.89
1,293,22.86
1,293,19.05
1,293,45.72
1,293,10.16
1,293,50.8
1,293,24.13
1,294,30.48
1,294,7.62
1,294,7.62
1,294,40.64
1,294,7.62
1,294,44.45
1,294,99.06
1,294,63.5
1,294,30.48
1,294,35.56
1,294,7.62
1,294,99.06
1,294,7.62
1,294,7.62
1,294,33.02
1,294,99.06
1,294,7.62
1,294,55.88
1,294,35.56
1,294,99.06
1,294,24.13
1,294,7.62
1,294,63.5
1,294,33.02
1,294,55.88
1,294,33.02
1,294,19.05
1,294,7.62
1,294,53.975
1,294,99.06
1,295,55.88
1,295,45.72
1,295,63.5
1,295,33.02
1,295,45.72
1,295,35.56
1,295,27.94
1,295,7.62
1,295,44.45
1,295,33.02
1,295,50.8
1,295,35.56
1,295,30.48
1,295,24.13
1,295,33.02
1,295,30.48
1,295,63.5
1,295,27.94
1,295,7.62
1,295,24.13
1,295,35.56
1,295,7.62
1,295,40.64
1,295,33.02
1,295,35.56
1,295,99.06
1,295,7.62
1,295,63.5
1,295,33.02
1,295,40.64
1,296,19.05
1,296,63.5
1,296,7.62
1,296,10.16
1,296,7.62
1,296,40.64
1,296,99.06
1,296,27.94
1,296,8.89
1,296,40.64
1,296,10.16
1,296,15.24
1,296,33.02
1,296,7.62
1,296,10.16
1,296,53.975
1,296,46.355
1,296,7.62
1,296,33.02
1,296,46.355
1,296,33.02
1,296,50.8
1,296,7.62
1,296,40.64
1,296,10.16
1,296,7.62
1,296,99.06
1,296,19.05
1,296,15.24
1,296,33.02
1,297,81.28
1,297,33.02
1,297,55.88
1,297,40.64
1,297,10.16
1,297,19.05
1,297,45.72
1,297,45.72
1,297,40.64
1,297,15.24
1,297,50.8
1,297,99.06
1,297,35.56
1,297,46.355
1,297,7.62
1,297,55.88
1,297,63.5
1,297,10.16
1,297,40.64
1,297,10.16
1,297,81.28
1,297,7.62
1,297,7.62
1,297,10.16
1,297,10.16
1,297,40.64
1,297,10.16
1,297,8.89
1,297,45.72
1,297,7.62
1,298,24.13
1,298,7.62
1,298,40.64
1,298,35.56
1,298,35.56
1,298,99.06
1,298,50.8
1,298,55.88
1,298,10.16
1,298,24.13
1,298,44.45
1,298,7.62
1,298,46.355
1,298,63.5
1,298,10.16
1,298,7.62
1,298,27.94
1,298,7.62
1,298,35.56
1,298,40.64
1,298,7.62
1,298,7.62
1,298,33.02
1,298,40.64
1,298,24.13
1,298,7.62
1,298,7.62
1,298,10.16
1,298,81.28
1,298,7.62
1,299,46.355
1,299,10.16
1,299,81.28
1,299,22.86
1,299,35.56
1,299,40.64
1,299,22.86
1,299,50.8
1,299,35.56
1,299,8.89
1,299,24.13
1,299,10.16
1,299,35.56
1,299,10.16
1,299,24.13
1,299,53.975
1,299,63.5
1,299,45.72
1,299,7.62
1,299,19.05
1,299,33.02
1,299,7.62
1,299,40.64
1,299,27.94
1,299,63.5
1,299,27.94
1,299,40.64
1,299,35.56
1,299,33.02
1,299,40.64
1,300,19.05
1,300,35.56
1,300,7.62
1,300,30.48
1,300,15.24
1,300,19.05
1,300,44.45
1,300,40.64
1,300,35.56
1,300,33.02
1,300,7.62
1,300,33.02
1,300,99.06
1,300,35.56
1,300,7.62
1,300,40.64
1,300,44.45
1,300,99.06
1,300,22.86
1,300,7.62
1,300,44.45
1,300,99.06
1,300,10.16
1,300,33.02
1,300,55.88
1,300,19.05
1,300,99.06
1,300,35.56
1,300,40.64
1,300,7.62
1,301,7.62
1,301,10.16
1,301,7.62
1,301,50.8
1,301,22.86
1,301,46.355
1,301,7.62
1,301,35.56
1,301,81.28
1,301,81.28
1,301,19.05
1,301,50.8
1,301,40.64
1,301,10.16
1,301,99.06
1,301,45.72
1,301,81.28
1,301,30.48
1,301,7.62
1,301,40.64
1,301,30.48
1,301,53.975
1,301,44.45
1,301,63.5
1,301,44.45
1,301,40.64
1,301,63.5
1,301,7.62
1,301,7.62
1,301,40.64
1,302,7.62
1,302,44.45
1,302,7.62
1,302,50.8
1,302,7.62
1,302,35.56
1,302,33.02
1,302,27.94
1,302,19.05
1,302,19.05
1,302,63.5
1,302,7.62
1,302,27.94
1,302,45.72
1,302,30.48
1,302,7.62
1,302,7.62
1,302,33.02
1,302,40.64
1,302,15.24
1,302,27.94
1,302,55.88
1,302,40.64
1,302,45.72
1,302,10.16
1,302,24.13
1,302,7.62
1,302,81.28
1,302,7.62
1,302,40.64
1,303,24.13
1,303,7.62
1,303,33.02
1,303,40.64
1,303,7.62
1,303,22.86
1,303,53.975
1,303,44.45
1,303,50.8
1,303,33.02
1,303,45.72
1,303,53.975
1,303,10.16
1,303,44.45
1,303,33.02
1,303,7.62
1,303,33.02
1,303,81.28
1,303,7.62
1,303,50.8
1,303,35.56
1,303,27.94
1,303,63.5
1,303,53.975
1,303,44.45
1,303,24.13
1,303,45.72
1,303,7.62
1,303,81.28
1,303,46.355
1,304,7.62
1,304,30.48
1,304,27.94
1,304,27.94
1,304,30.48
1,304,50.8
1,304,44.45
1,304,7.62
1,304,99.06
1,304,99.06
1,304,19.05
1,304,44.45
1,304,50.8
1,304,45.72
1,304,7.62
1,304,35.56
1,304,7.62
1,304,55.88
1,304,19.05
1,304,10.16
1,304,81.28
1,304,7.62
1,304,40.64
1,304,45.72
1,304,33.02
1,304,27.94
1,304,44.45
1,304,44.45
1,304,7.62
1,304,7.62
1,305,7.62
1,305,35.56
1,305,7.62
1,305,7.62
1,305,33.02
1,305,53.975
1,305,44.45
1,305,19.05
1,305,55.88
1,305,33.02
1,305,7.62
1,305,10.16
1,305,45.72
1,305,7.62
1,305,8.89
1,305,7.62
1,305,10.16
1,305,99.06
1,305,8.89
1,305,53.975
1,305,53.975
1,305,7.62
1,305,7.62
1,305,19.05
1,305,81.28
1,305,22.86
1,305,53.975
1,305,55.88
1,305,53.975
1,305,7.62
1,306,53.975
1,306,7.62
1,306,24.13
1,306,35.56
1,306,33.02
1,306,7.62
1,306,10.16
1,306,27.94
1,306,46.355
1,306,27.94
1,306,35.56
1,306,7.62
1,306,7.62
1,306,46.355
1,306,8.89
1,306,15.24
1,306,99.06
1,306,7.62
1,306,7.62
1,306,7.62
1,306,40.64
1,306,7.62
1,306,99.06
1,306,10.16
1,306,7.62
1,306,35.56
1,306,45.72
1,306,27.94
1,306,7.62
1,306,55.88
1,307,10.16
1,307,15.24
1,307,33.02
1,307,50.8
1,307,55.88
1,307,44.45
1,307,35.56
1,307,46.355
1,307,22.86
1,307,40.64
1,307,99.06
1,307,7.62
1,307,33.02
1,307,27.94
1,307,81.28
1,307,35.56
1,307,81.28
1,307,33.02
1,307,81.28
1,307,7.62
1,307,7.62
1,307,7.62
1,307,7.62
1,307,35.56
1,307,7.62
1,307,24.13
1,307,27.94
1,307,10.16
1,307,22.86
1,307,50.8
1,308,33.02
1,308,44.45
1,308,40.64
1,308,63.5
1,308,24.13
1,308,33.02
1,308,7.62
1,308,40.64
1,308,10.16
1,308,40.64
1,308,7.62
1,308,46.355
1,308,55.88
1,308,46.355
1,308,30.48
1,308,7.62
1,308,35.56
1,308,50.8
1,308,33.02
1,308,35.56
1,308,50.8
1,308,33.02
1,308,46.355
1,308,99.06
1,308,99.06
1,308,35.56
1,308,10.16
1,308,35.56
1,308,33.02
1,308,45.72
1,309,81.28
1,309,53.975
1,309,7.62
1,309,50.8
1,309,81.28
1,309,7.62
1,309,81.28
1,309,35.56
1,309,15.24
1,309,33.02
1,309,50.8
1,309,40.64
1,309,33.02
1,309,24.13
1,309,99.06
1,309,19.05
1,309,10.16
1,309,7.62
1,309,45.72
1,309,81.28
1,309,50.8
1,309,7.62
1,309,33.02
1,309,8.89
1,309,15.24
1,309,8.89
1,309,35.56
1,309,22.86
1,309,10.16
1,309,99.06
1,310,99.06
1,310,27.94
1,310,44.45
1,310,40.64
1,310,44.45
1,310,10.16
1,310,10.16
1,310,50.8
1,310,7.62
1,310,22.86
1,310,7.62
1,310,15.24
1,310,46.355
1,310,7.62
1,310,33.02
1,310,15.24
1,310,7.62
1,310,63.5
1,310,27.94
1,310,45.72
1,310,19.05
1,310,55.88
1,310,50.8
1,310,35.56
1,310,22.86
1,310,15.24
1,310,44.45
1,310,46.355
1,310,55.88
1,310,10.16
1,311,40.64
1,311,45.72
1,311,53.975
1,311,53.975
1,311,35.56
1,311,7.62
1,311,7.62
1,311,35.56
1,311,53.975
1,311,33.02
1,311,22.86
1,311,45.72
1,311,35.56
1,311,81.28
1,311,10.16
1,311,55.88
1,311,53.975
1,311,44.45
1,311,53.975
1,311,40.64
1,311,40.64
1,311,8.89
1,311,99.06
1,311,8.89
1,311,10.16
1,311,24.13
1,311,81.28
1,311,50.8
1,311,81.28
1,311,24.13
1,312,10.16
1,312,50.8
1,312,44.45
1,312,99.06
1,312,53.975
1,312,7.62
1,312,45.72
1,312,7.62
1,312,8.89
1,312,7.62
1,312,7.62
1,312,19.05
1,312,53.975
1,312,50.8
1,312,15.24
1,312,19.05
1,312,40.64
1,312,63.5
1,312,22.86
1,312,40.64
1,312,24.13
1,312,46.355
1,312,7.62
1,312,46.355
1,312,81.28
1,312,33.02
1,312,27.94
1,312,27.94
1,312,30.48
1,312,44.45
1,313,19.05
1,313,8.89
1,313,40.64
1,313,33.02
1,313,7.62
1,313,10.16
1,313,53.975
1,313,55.88
1,313,45.72
1,313,19.05
1,313,24.13
1,313,8.89
1,313,46.355
1,313,55.88
1,313,63.5
1,313,27.94
1,313,50.8
1,313,35.56
1,313,33.02
1,313,27.94
1,313,63.5
1,313,10.16
1,313,35.56
1,313,40.64
1,313,40.64
1,313,27.94
1,313,33.02
1,313,33.02
